preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato;bairro_norm;endereco_norm;latitude;longitude;CEP_opencage
720000.0;75.0;3;2.0;2;Dona Clara;Rua Bento Mendes Castanheira;Dona Clara;0;dona clara;rua bento mendes castanheira;-19.8603897;-43.9392591;31260-140
850000.0;142.0;4;1.0;0;Palmares;Rua Coronel Jairo Pereira;Palmares;0;palmares;rua coronel jairo pereira;-19.8727877;-43.9304523;31160-540
420000.0;75.0;3;2.0;1;Monsenhor Messias;Rua Ramos de Azevedo;Outros;0;monsenhor messias;rua ramos de azevedo;-19.9114635;-43.9779815;30720-480
1436200.0;78.0;2;3.0;2;Savassi;Rua Antônio de Albuquerque;Savassi;0;savassi;rua antonio de albuquerque;-19.9372065;-43.9394673;30112-011
1650000.0;130.0;4;2.0;2;Sion;Rua do Uruguai;Sion;0;sion;rua do uruguai;-19.9492712;-43.9338242;30315-570
3330000.0;260.0;4;4.0;3;Santo Agostinho;Rua Gonçalves Dias;Santo Agostinho;0;santo agostinho;rua goncalves dias;-19.9282659;-43.9493284;30190-130
1380000.0;105.0;3;3.0;2;Sion;Rua da Groenlândia;Sion;0;sion;rua da groenlandia;-19.92083;-43.93778;30160-033
890000.0;104.0;3;3.0;3;Graça;Rua Itaquera;Graça;0;graca;rua itaquera;-19.9007223;-43.9371913;31140-003
1827287.0;89.0;3;3.0;2;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0;santo agostinho;rua alvarenga peixoto;-19.9288279;-43.9523286;30170-041
1600000.0;242.0;4;4.0;3;Barroca;Rua Pedra Bonita;Barroca;0;barroca;rua pedra bonita;-19.9329349;-43.9643591;30441-055
930000.0;58.0;2;2.0;1;Serra;Rua Bambuí;Serra;0;serra;rua bambui;-19.9469677;-43.9199284;30210-590
980000.0;240.0;4;1.0;2;Santo Antônio;Rua São Domingos do Prata;Santo Antônio;0;santo antonio;rua sao domingos do prata;-19.9442899;-43.9407124;30330-110
729950.0;109.0;4;1.0;2;Santo Antônio;Rua Engenheiro Zoroastro Torres;Santo Antônio;0;santo antonio;rua engenheiro zoroastro torres;-19.9501648;-43.9449367;30350-213
1900000.0;176.0;3;3.0;3;Anchieta;Rua Samuel Pereira;Anchieta;0;anchieta;rua samuel pereira;-19.9518897;-43.9285142;30310-530
719000.0;67.0;3;2.0;2;Serra;Rua Visconde de Caravelas;Serra;0;serra;rua visconde de caravelas;-19.9344589;-43.9203325;30240-130
1550000.0;165.0;4;3.0;2;Coração de Jesus;Rua Perdigão Malheiros;Coração de Jesus;0;coracao de jesus;rua perdigao malheiros;-19.9434373;-43.9511321;30380-210
750000.0;66.0;2;2.0;1;Buritis;Rua Clementino Viana Dotti;Buritis;0;buritis;rua clementino viana dotti;-19.9731587;-43.9694911;30575-180
590000.0;130.0;4;3.0;1;Sion;Rua do Uruguai;Sion;0;sion;rua do uruguai;-19.9492712;-43.9338242;30315-570
868000.0;120.0;3;2.0;2;Castelo;Avenida Miguel Perrela;Castelo;0;castelo;avenida miguel perrela;-19.8793334;-43.9973791;31330-310
1750000.0;160.0;4;4.0;4;Silveira;Rua Ana Carvalho Silveira;Silveira;0;silveira;rua ana carvalho silveira;-19.8938165;-43.9309459;31140-270
629640.0;64.0;3;1.0;1;Santa Terezinha;Avenida Heráclito Mourão de Miranda;Santa Terezinha;0;santa terezinha;avenida heraclito mourao de miranda;-19.8747217;-44.000271;31330-310
749000.0;95.0;3;2.0;2;São Pedro;Rua Coral;São Pedro;0;sao pedro;rua coral;-19.94852;-43.9379577;30330-000
920000.0;83.0;3;3.0;2;Santa Efigênia;Avenida Carandaí;Santa Efigênia;0;santa efigenia;avenida carandai;-19.9288125;-43.9254598;30130-090
1000000.0;131.0;4;2.0;2;São Jorge;Rua Oscar Trompowsky;Outros;0;sao jorge;rua oscar trompowsky;-19.92083;-43.93778;30160-033
3170000.0;190.0;4;4.0;4;Comiteco;Avenida dos Bandeirantes;Outros;0;comiteco;avenida dos bandeirantes;-19.9500496;-43.9218887;30160-043
780000.0;54.0;2;3.0;2;Cruzeiro;Rua Albita;Cruzeiro;0;cruzeiro;rua albita;-19.9434279;-43.9272682;30310-140
450000.0;94.0;3;1.0;0;Cidade Jardim;Rua Tavares Bastos;Cidade Jardim;0;cidade jardim;rua tavares bastos;-19.9422113;-43.9504554;30350-143
800000.0;104.0;3;1.0;2;Serra;Rua Luz;Serra;0;serra;rua luz;-19.9375766;-43.9249099;30110-031
1060000.0;140.0;4;4.0;3;Liberdade;Rua Frei Manoel da Cruz;Liberdade;0;liberdade;rua frei manoel da cruz;-19.860816;-43.9540979;31270-180
856796.0;66.0;2;2.0;1;Lourdes;Avenida Bias Fortes;Lourdes;0;lourdes;avenida bias fortes;-19.9245859;-43.9439194;38082-049
1380000.0;112.0;3;2.0;3;Buritis;Rua Rubens Caporali Ribeiro;Buritis;0;buritis;rua rubens caporali ribeiro;-19.9813042;-43.9764901;30575-855
1480000.0;118.0;4;3.0;2;Boa Viagem;Avenida Afonso Pena;Boa Viagem;0;boa viagem;avenida afonso pena;-19.9276302;-43.9334377;30130-006
556321.0;72.0;1;2.0;1;Sagrada Família;Rua Silvestre Ferraz;Sagrada Família;0;sagrada familia;rua silvestre ferraz;-19.909415;-43.9235229;31015-150
510900.0;54.0;2;2.0;1;Dom Joaquim;Rua Lauro Gomes Vidal;Outros;0;dom joaquim;rua lauro gomes vidal;-19.8751442;-43.9206595;31910-520
550000.0;43.0;1;1.0;1;Santa Efigênia;Rua Grão Pará;Santa Efigênia;0;santa efigenia;rua grao para;-19.9264701;-43.9226777;30150-330
450000.0;61.0;1;1.0;1;Havaí;Rua Lírio Montanhes;Havaí;0;havai;rua lirio montanhes;-19.9508488;-43.9777404;30570-000
485000.0;31.0;1;1.0;1;Lourdes;Rua São Paulo;Lourdes;0;lourdes;rua sao paulo;-19.9249431;-43.9416249;30170-121
1470000.0;175.0;4;3.0;2;Serra;Rua Professor Estevão Pinto;Serra;0;serra;rua professor estevao pinto;-19.9379964;-43.9227878;30220-060
780000.0;130.0;3;2.0;2;Planalto;Rua Hélio Salomão;Planalto;0;planalto;rua helio salomao;-19.8314137;-43.9576566;31720-300
1460500.0;128.0;4;3.0;3;Buritis;Rua José Hemetério Andrade;Buritis;0;buritis;rua jose hemeterio andrade;-19.9767283;-43.9638434;30575-210
1742552.0;66.0;2;3.0;2;Lourdes;Rua Curitiba;Lourdes;0;lourdes;rua curitiba;-19.9270602;-43.9435923;30170-011
338111.0;48.0;2;1.0;1;Santa Amélia;Rua Virgílio de Melo Franco;Santa Amélia;0;santa amelia;rua virgilio de melo franco;-19.8396625;-43.9813567;31555-100
657500.0;81.0;3;2.0;2;Santa Mônica;Rua José do Patrocínio;Santa Mônica;0;santa monica;rua jose do patrocinio;-19.8274415;-43.9713932;31565-180
1280000.0;88.0;3;2.0;2;Sagrada Família;Rua Genoveva de Souza;Sagrada Família;0;sagrada familia;rua genoveva de souza;-19.9067324;-43.922093;31030-010
1150000.0;140.0;4;3.0;3;Liberdade;Rua Carmelino Pinto Coelho;Liberdade;0;liberdade;rua carmelino pinto coelho;-19.8599392;-43.9527365;31270-180
670000.0;74.0;3;2.0;2;Castelo;Rua José Mendes de Carvalho;Castelo;0;castelo;rua jose mendes de carvalho;-19.8881713;-44.0007683;31330-130
560000.0;34.0;1;1.0;1;Savassi;Rua Gonçalves Dias;Savassi;0;savassi;rua goncalves dias;-19.9322006;-43.9332462;30130-140
960000.0;70.0;2;2.0;2;São Pedro;Rua Maldonado;São Pedro;0;sao pedro;rua maldonado;-19.9499126;-43.9371705;30310-000
665000.0;48.0;1;1.0;1;Funcionários;Rua Grão Pará;Funcionários;0;funcionarios;rua grao para;-19.930502;-43.9238272;30150-228
610000.0;47.0;2;2.0;1;Paquetá;Rua Lúcia Helena;Paquetá;0;paqueta;rua lucia helena;-19.868515;-43.9921354;31340-150
550000.0;60.0;2;1.0;2;Padre Eustáquio;Rua Aquidaban;Padre Eustáquio;0;padre eustaquio;rua aquidaban;-19.9200215;-43.9751073;30720-404
2300000.0;100.0;4;3.0;3;Carmo;Rua Outono;Carmo;0;carmo;rua outono;-19.9408807;-43.9316834;30110-035
730000.0;101.0;3;2.0;2;Buritis;Avenida Senador José Augusto;Buritis;0;buritis;avenida senador jose augusto;-19.9822816;-43.9800392;30575-847
240000.0;58.0;2;1.0;1;Guarani;Rua Sambaíba;Outros;0;guarani;rua sambaiba;-19.8449742;-43.9307332;31741-424
1080000.0;148.0;3;3.0;2;Planalto;Rua Padre Willian Silva;Planalto;0;planalto;rua padre willian silva;-19.8278029;-43.9558976;31720-300
1100000.0;152.0;4;3.0;3;Santa Amélia;Rua Edith Araújo;Santa Amélia;0;santa amelia;rua edith araujo;-19.8368266;-43.9781293;31560-140
575000.0;76.0;3;2.0;2;Renascença;Rua Tapira;Renascença;0;renascenca;rua tapira;-19.8907548;-43.9413769;31130-550
528990.0;61.0;2;2.0;1;Pampulha;Rua General Aranha;Pampulha;0;pampulha;rua general aranha;-19.8573026;-43.9544918;31270-310
500000.0;77.0;3;1.0;1;Graça;Rua Juacema;Graça;0;graca;rua juacema;-19.8994065;-43.9298534;30140-030
245000.0;70.0;3;1.0;0;Prado;Rua Perimetral;Prado;0;prado;rua perimetral;-19.9184756;-43.9664776;30411-030
4399000.0;228.0;4;5.0;5;Santa Lúcia;Rua Saturno;Santa Lúcia;0;santa lucia;rua saturno;-19.9706495;-43.9504499;30360-070
3100000.0;186.0;4;6.0;4;Santa Lúcia;Avenida Halley;Santa Lúcia;0;santa lucia;avenida halley;-19.9615623;-43.9465693;30316-110
1050000.0;125.0;3;2.0;3;Barreiro;Rua Santa Maria Goretti;Barreiro;0;barreiro;rua santa maria goretti;-19.9797917;-44.0137623;30642-000
1200000.0;124.0;4;3.0;3;Buritis;Rua Lauro Ferreira;Buritis;0;buritis;rua lauro ferreira;-19.9692604;-43.970022;30492-025
1510000.0;88.0;3;3.0;2;Santa Efigênia;Rua dos Otoni;Santa Efigênia;0;santa efigenia;rua dos otoni;-19.9270701;-43.9222067;30150-330
750000.0;110.0;3;2.0;2;Santa Mônica;Rua Olavo Bilac;Santa Mônica;0;santa monica;rua olavo bilac;-19.8206322;-43.9725148;31520-400
550000.0;110.0;2;3.0;2;Santa Mônica;Rua Geralda Cirino Flor de Maio;Santa Mônica;0;santa monica;rua geralda cirino flor de maio;-19.8294985;-43.970102;31565-180
430000.0;48.0;2;2.0;1;Palmeiras;Rua Senhora do Porto;Palmeiras;0;palmeiras;rua senhora do porto;-19.9722576;-43.9834489;30575-730
699000.0;110.0;3;3.0;2;Castelo;Rua Castelo de Óbidos;Castelo;0;castelo;rua castelo de obidos;-19.8758891;-43.9975744;31330-310
597000.0;85.0;3;2.0;1;Sagrada Família;Rua Conselheiro Lafaiete;Sagrada Família;0;sagrada familia;rua conselheiro lafaiete;-19.8988167;-43.9231518;31035-460
1150000.0;230.0;4;2.0;2;Santo Agostinho;Rua Araguari;Santo Agostinho;0;santo agostinho;rua araguari;-19.9304115;-43.9513723;30170-008
839000.0;115.0;3;3.0;2;Castelo;Rua Castelo de Windsor;Castelo;0;castelo;rua castelo de windsor;-19.8813638;-44.0023767;31330-200
350000.0;50.0;2;1.0;1;Manacás;Rua Maria de Souza Alves;Manacás;0;manacas;rua maria de souza alves;-19.89275;-43.9975914;30840-480
1500000.0;142.0;4;4.0;3;Buritis;Rua Engenheiro Alberto Pontes;Buritis;0;buritis;rua engenheiro alberto pontes;-19.9688623;-43.9668794;30492-020
560000.0;88.0;2;2.0;1;Castelo;Rua Castelo Setúbal;Castelo;0;castelo;rua castelo setubal;-19.881538;-43.9941083;31330-572
545000.0;70.0;2;3.0;2;Serra;Rua Desembargador Mário Mattos;Serra;0;serra;rua desembargador mario mattos;-19.92083;-43.93778;30160-033
469000.0;68.0;3;1.0;1;Santa Branca;Rua Guerra Junqueiro;Santa Branca;0;santa branca;rua guerra junqueiro;-19.8326576;-43.9683609;31565-180
1536940.0;95.0;3;3.0;2;Sion;Rua Patagônia;Sion;0;sion;rua patagonia;-19.9591387;-43.9349669;30320-380
550000.0;70.0;3;2.0;2;Sagrada Família;Rua Artur Alvim;Sagrada Família;0;sagrada familia;rua artur alvim;-19.9046059;-43.9151923;31035-060
395000.0;51.0;2;2.0;1;Estoril;Rua Paulo Piedade Campos;Estoril;0;estoril;rua paulo piedade campos;-19.965417;-43.9647127;30493-030
480000.0;100.0;3;2.0;2;Paquetá;Rua Isaura Silva;Paquetá;0;paqueta;rua isaura silva;-19.8682095;-43.9933987;31340-000
850000.0;177.0;4;3.0;2;Fernão Dias;Rua Jornalista Lena Santos;Fernão Dias;0;fernao dias;rua jornalista lena santos;-19.8726742;-43.9152738;31910-000
695000.0;91.0;3;2.0;1;Santa Efigênia;Rua Tenente Garro;Santa Efigênia;0;santa efigenia;rua tenente garro;-19.9269226;-43.9151218;30260-250
810000.0;155.0;4;3.0;2;Coração de Jesus;Rua Perdigão Malheiros;Coração de Jesus;0;coracao de jesus;rua perdigao malheiros;-19.9434373;-43.9511321;30380-210
449900.0;53.0;2;1.0;1;Santa Branca;Rua Montese;Santa Branca;0;santa branca;rua montese;-19.8356951;-43.9657465;31565-180
890000.0;55.0;2;2.0;2;Lourdes;Rua dos Aimorés;Lourdes;0;lourdes;rua dos aimores;-19.9280779;-43.939501;30160-907
532000.0;85.0;3;2.0;1;Barreiro;Rua Carmelita Índia do Brasil;Barreiro;0;barreiro;rua carmelita india do brasil;-19.9818097;-44.0248448;30640-000
3042253.0;184.0;4;4.0;3;Carmo;Rua Rio Verde;Carmo;0;carmo;rua rio verde;-19.9462923;-43.9341272;30310-750
620000.0;116.0;3;1.0;2;São Geraldo;Rua Silva Alvarenga;Outros;0;sao geraldo;rua silva alvarenga;-19.8948487;-43.898423;30150-500
700000.0;170.0;4;3.0;2;União;Rua Pitt;União;0;uniao;rua pitt;-19.8832104;-43.9249225;31170-620
1050000.0;44.0;1;1.0;1;Savassi;Rua Tomé de Souza;Savassi;0;savassi;rua tome de souza;-19.9383589;-43.9293989;30110-017
1720000.0;252.0;4;3.0;3;Silveira;Rua Vicente Paulo Almeida;Silveira;0;silveira;rua vicente paulo almeida;-19.8951275;-43.9302753;31140-270
2790000.0;134.0;4;5.0;3;Santo Antônio;Rua São Domingos do Prata;Santo Antônio;0;santo antonio;rua sao domingos do prata;-19.9442899;-43.9407124;30330-110
1150000.0;140.0;4;3.0;3;Liberdade;Rua Frei Manoel da Cruz;Liberdade;0;liberdade;rua frei manoel da cruz;-19.860816;-43.9540979;31270-180
918252.0;94.0;3;1.0;2;Itapoã;Rua São Sebastião do Paraíso;Itapoã;0;itapoa;rua sao sebastiao do paraiso;-19.8352038;-43.9633327;31710-100
990000.0;160.0;4;3.0;2;Santo Agostinho;Rua Ouro Preto;Santo Agostinho;0;santo agostinho;rua ouro preto;-19.9290721;-43.952374;30170-041
1035176.0;103.0;3;3.0;2;Cidade Nova;Rua Doutor Plínio de Morais;Cidade Nova;0;cidade nova;rua doutor plinio de morais;-19.8898425;-43.9256591;31170-170
838695.0;166.0;2;2.0;2;Sagrada Família;Rua Genoveva de Souza;Sagrada Família;0;sagrada familia;rua genoveva de souza;-19.9067324;-43.922093;31030-010
1392000.0;16.0;3;2.0;2;Lourdes;Rua Santa Catarina;Lourdes;0;lourdes;rua santa catarina;-19.9328638;-43.9465832;30160-041
640000.0;90.0;3;2.0;1;Santa Lúcia;Rua Newton;Santa Lúcia;0;santa lucia;rua newton;-19.9579023;-43.9484192;30316-110
620000.0;110.0;3;2.0;1;Santo Antônio;Rua Conselheiro Quintiliano Silva;Santo Antônio;0;santo antonio;rua conselheiro quintiliano silva;-19.9404754;-43.9452073;30330-260
710000.0;22.0;4;2.0;3;Palmares;Rua Professor Antônio Márcio;Palmares;0;palmares;rua professor antonio marcio;-19.8722152;-43.9365916;31155-290
1011990.0;73.0;3;2.0;2;Coração de Jesus;Rua Professor Otto Cirne;Coração de Jesus;0;coracao de jesus;rua professor otto cirne;-19.92083;-43.93778;30160-033
340000.0;47.0;2;1.0;1;Palmares;Rua Professor Antônio Márcio;Palmares;0;palmares;rua professor antonio marcio;-19.8722152;-43.9365916;31155-290
379000.0;49.0;2;1.0;1;Palmeiras;Rua Antônio de Andrade Mendes;Palmeiras;0;palmeiras;rua antonio de andrade mendes;-19.92083;-43.93778;30160-033
750000.0;115.0;4;3.0;2;Buritis;Avenida Professor Mário Werneck;Buritis;0;buritis;avenida professor mario werneck;-19.9758796;-43.9692291;30575-180
575000.0;56.0;2;2.0;2;Buritis;Rua Ignácio Alves Martins;Buritis;0;buritis;rua ignacio alves martins;-19.9771144;-43.9779165;30575-839
350000.0;75.0;2;1.0;1;Jardim Leblon;Rua São Gonçalo do Pará;Jardim Leblon;1;jardim leblon;rua sao goncalo do para;-19.8221899;-43.9914053;31573-506
1564100.0;91.0;3;3.0;2;Sion;Rua Rubim;Sion;0;sion;rua rubim;-19.9533701;-43.930688;30315-382
812990.0;66.0;3;2.0;2;Serra;Rua Pouso Alto;Serra;0;serra;rua pouso alto;-19.9333801;-43.9207114;30240-130
1350000.0;89.0;3;3.0;2;Lourdes;Rua dos Aimorés;Lourdes;0;lourdes;rua dos aimores;-19.9280779;-43.939501;30160-907
1402299.0;85.0;3;2.0;2;Lourdes;Rua Curitiba;Lourdes;0;lourdes;rua curitiba;-19.9270602;-43.9435923;30170-011
950000.0;500.0;4;3.0;2;Padre Eustáquio;Rua Progresso;Padre Eustáquio;0;padre eustaquio;rua progresso;-19.9143244;-43.9765287;30720-100
1300000.0;170.0;4;5.0;3;Santa Rosa;Rua Feliciano Negrão;Santa Rosa;0;santa rosa;rua feliciano negrao;-19.8613417;-43.9487403;31270-030
1240000.0;177.0;3;4.0;3;Nova Granada;Rua Garret;Nova Granada;0;nova granada;rua garret;-19.9432796;-43.9684262;30460-620
970000.0;79.0;3;2.0;2;Gutierrez;Rua Benjamim Jacob;Gutierrez;0;gutierrez;rua benjamim jacob;-19.940883;-43.9590024;30430-050
980000.0;107.0;3;3.0;2;Ouro Preto;Rua Desembargador Paulo Mota;Ouro Preto;0;ouro preto;rua desembargador paulo mota;-19.8844311;-43.9827441;31320-262
1250000.0;74.0;1;2.0;2;Savassi;Rua Tomé de Souza;Savassi;0;savassi;rua tome de souza;-19.9383589;-43.9293989;30110-017
402500.0;43.0;1;1.0;0;São Cristóvão;Rua Manoel Macedo;Outros;0;sao cristovao;rua manoel macedo;-19.9009837;-43.9453027;31210-010
750000.0;90.0;3;2.0;2;Dona Clara;Rua Ministro Ivan Lins;Dona Clara;0;dona clara;rua ministro ivan lins;-19.8598374;-43.9395905;31260-140
790000.0;202.0;3;2.0;2;Sagrada Família;Rua São Roque;Sagrada Família;0;sagrada familia;rua sao roque;-19.8988684;-43.9191739;31035-460
725000.0;55.0;2;3.0;2;Carmo;Rua Rio Verde;Carmo;0;carmo;rua rio verde;-19.9462923;-43.9341272;30310-750
310000.0;66.0;2;1.0;1;Ipiranga;Rua Conde de Monte Cristo;Ipiranga;0;ipiranga;rua conde de monte cristo;-19.8786565;-43.9314508;31160-440
1099000.0;140.0;4;1.0;2;Santa Inês;Rua Vicente Risola;Santa Inês;0;santa ines;rua vicente risola;-19.8828976;-43.9096206;31080-320
1260000.0;211.0;3;2.0;2;Itapoã;Rua Gumercindo Couto e Silva;Itapoã;0;itapoa;rua gumercindo couto e silva;-19.8424758;-43.9567692;31720-440
490000.0;62.0;2;2.0;2;Barreiro;Rua Boaventura Costa;Barreiro;0;barreiro;rua boaventura costa;-19.9743465;-44.0223826;30640-070
470400.0;63.0;2;2.0;2;Nova Floresta;Rua Quixadá;Nova Floresta;0;nova floresta;rua quixada;-19.8958631;-43.9345554;31140-270
560000.0;69.0;2;2.0;1;Araguaia;Rua Caio Viana Martins;Araguaia;0;araguaia;rua caio viana martins;-19.9906391;-44.0002149;30620-250
420000.0;84.0;3;2.0;1;Carlos Prates;Rua Padre Eustáquio;Carlos Prates;0;carlos prates;rua padre eustaquio;-19.9138384;-43.9662305;30710-440
379000.0;68.0;3;2.0;1;Candelária;Rua Corretor Juventino de Jesus;Candelária;0;candelaria;rua corretor juventino de jesus;-19.92083;-43.93778;30160-033
460000.0;90.0;2;1.0;1;Santa Mônica;Rua Tapirapes;Santa Mônica;0;santa monica;rua tapirapes;-19.8297456;-43.9750005;31565-180
1800000.0;12.0;4;1.0;3;Gutierrez;Rua Cônego Rocha Franco;Gutierrez;0;gutierrez;rua conego rocha franco;-19.9354512;-43.9540924;30441-025
300000.0;61.0;2;1.0;1;Novo Glória;Rua Rubens Ferreira da Silva;Outros;0;novo gloria;rua rubens ferreira da silva;-19.9019132;-44.0182538;30865-060
310000.0;55.0;3;1.0;1;Jardim Leblon;Rua Humberto de Campos;Jardim Leblon;1;jardim leblon;rua humberto de campos;-19.8301044;-43.987464;31540-360
680000.0;50.0;3;2.0;2;Sagrada Família;Rua São Mateus;Sagrada Família;0;sagrada familia;rua sao mateus;-19.9006792;-43.9174041;31035-340
3750000.0;179.0;4;4.0;4;Sion;Rua Cristina;Sion;0;sion;rua cristina;-19.9475547;-43.9338241;30310-750
1500000.0;40.0;2;3.0;2;Lourdes;Rua Antônio Aleixo;Lourdes;0;lourdes;rua antonio aleixo;-19.9328458;-43.9464671;30160-041
1070000.0;98.0;3;2.0;2;Buritis;Rua Tito Guimarães;Buritis;0;buritis;rua tito guimaraes;-19.9682413;-43.9694068;30492-020
620000.0;85.0;3;2.0;2;Buritis;Rua Ulisses Marcondes Escobar;Buritis;0;buritis;rua ulisses marcondes escobar;-19.9707913;-43.9702155;30492-025
1123800.0;97.0;3;3.0;2;Buritis;Rua José Teófilo Marques;Buritis;0;buritis;rua jose teofilo marques;-19.9744389;-43.9776893;30575-833
1080000.0;150.0;3;2.0;2;Planalto;Rua Padre Willian Silva;Planalto;0;planalto;rua padre willian silva;-19.8278029;-43.9558976;31720-300
950000.0;30.0;2;2.0;1;Funcionários;Rua Bernardo Guimarães;Funcionários;0;funcionarios;rua bernardo guimaraes;-19.9321123;-43.9283322;30112-020
390000.0;118.0;3;2.0;0;Centro;Rua dos Guaranis;Centro;0;centro;rua dos guaranis;-19.9180652;-43.9428901;30180-110
680000.0;130.0;3;2.0;1;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0;castelo;rua cecilia fonseca coutinho;-19.888971;-43.9951908;30840-460
503276.0;71.0;3;2.0;2;João Pinheiro;Rua Mariano Procópio;João Pinheiro;0;joao pinheiro;rua mariano procopio;-19.930735;-43.9994142;30530-180
450000.0;82.0;3;3.0;1;Nova Floresta;Rua Horta Barbosa;Nova Floresta;0;nova floresta;rua horta barbosa;-19.8912784;-43.9331293;31140-540
1140000.0;70.0;2;2.0;2;Savassi;Rua Rio Grande do Norte;Savassi;0;savassi;rua rio grande do norte;-19.9344374;-43.9317547;30140-111
555000.0;96.0;2;2.0;2;Santa Mônica;Rua do Carmelo;Santa Mônica;0;santa monica;rua do carmelo;-19.8307541;-43.9700416;31565-180
380000.0;80.0;2;1.0;1;Candelária;Rua Pedra da Lua;Candelária;0;candelaria;rua pedra da lua;-19.8111272;-43.9713187;31570-010
650000.0;136.0;3;2.0;2;Itapoã;Rua General Ephigênio Ruas Santos;Itapoã;0;itapoa;rua general ephigenio ruas santos;-19.8407391;-43.9562104;31720-440
924640.0;111.0;3;2.0;2;Liberdade;Rua Vital Brasil;Liberdade;0;liberdade;rua vital brasil;-19.8613248;-43.9545847;31270-250
1317202.0;66.0;2;3.0;2;São Pedro;Rua Padre Odorico;São Pedro;0;sao pedro;rua padre odorico;-19.9416661;-43.9364777;30330-010
410000.0;80.0;3;2.0;1;Caiçaras;Rua Desembargador Torres;Caiçaras;0;caicaras;rua desembargador torres;-19.9053337;-43.9618439;31230-250
1600000.0;102.0;3;3.0;2;Savassi;Rua Ceará;Savassi;0;savassi;rua ceara;-19.9365832;-43.9296034;39140-110
1150000.0;85.0;3;2.0;2;Santo Antônio;Rua Rafael Magalhães;Santo Antônio;0;santo antonio;rua rafael magalhaes;-19.9417686;-43.944756;30330-260
570000.0;72.0;3;2.0;2;Copacabana;Rua Camões;Copacabana;0;copacabana;rua camoes;-19.8336479;-43.9825586;31540-360
1363500.0;187.0;4;1.0;3;Jaraguá;Rua Major Americano de Souza;Jaraguá;0;jaragua;rua major americano de souza;-19.8582385;-43.9472656;31260-220
580000.0;78.0;3;3.0;2;Sagrada Família;Rua São Jerônimo;Sagrada Família;0;sagrada familia;rua sao jeronimo;-19.8957153;-43.9243726;31035-480
1450000.0;109.0;2;2.0;2;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0;santo agostinho;rua alvarenga peixoto;-19.9288279;-43.9523286;30170-041
387000.0;65.0;3;2.0;1;Fernão Dias;Rua Queluzita;Fernão Dias;0;fernao dias;rua queluzita;-19.8693426;-43.9203807;31910-000
1396737.0;91.0;3;3.0;2;Serra;Rua Serranos;Serra;0;serra;rua serranos;-19.9437641;-43.9166399;30210-590
625000.0;55.0;2;2.0;2;Pampulha;Rua General Aranha;Pampulha;0;pampulha;rua general aranha;-19.8573026;-43.9544918;31270-310
1390000.0;120.0;4;3.0;3;Buritis;Rua Professora Bartira Mourão;Buritis;0;buritis;rua professora bartira mourao;-19.9691788;-43.9679532;30492-020
480000.0;75.0;3;2.0;1;Santa Terezinha;Rua Senador Virgílio Tavara;Santa Terezinha;0;santa terezinha;rua senador virgilio tavara;-19.8756199;-44.0072088;31360-000
752674.0;71.0;3;2.0;2;Padre Eustáquio;Rua Curupaiti;Padre Eustáquio;0;padre eustaquio;rua curupaiti;-19.9172558;-43.9859447;30730-420
